tanggal,tn,tx,tavg,rh_avg,rr,source_file,month,day_of_year,rain3,rain3_valid_days,rain7,rain7_valid_days,rain14,rain14_valid_days,temp_range,rainfall_anomaly,score_rr,score_rain3,score_rain7,score_rain14,score_rh_avg,score_temp_range,fri,risk_level,confidence
2024-10-02,23.9,34.5,28.7,78.0,,laporan_iklim_harian-oktober 2024.xlsx,10,276,0.0,1,6.399999999999999,5,8.7,11,10.6,,,0.0,10.078740157480297,4.259534422981675,31.25,22.777777777777803,13.389241510115843,Low,0.45833333333333337
2024-10-03,23.7,33.0,26.9,85.0,2.0,laporan_iklim_harian-oktober 2024.xlsx,10,277,1.9999999999999984,2,6.899999999999999,5,9.9,11,9.3,57.82208588957055,8.0,24.999999999999826,10.866141732283445,4.853888063397723,70.0,47.50000000000006,26.74031006618226,Low,0.7222222222222222
2024-10-04,24.3,32.0,26.7,87.0,2.5,laporan_iklim_harian-oktober 2024.xlsx,10,278,4.499999999999998,2,8.599999999999998,5,12.4,12,7.699999999999999,60.73619631901841,10.0,30.08130081300809,13.543307086614147,6.092124814264489,77.08333333333333,76.53061224489797,34.19906054375488,Medium,0.746031746031746
2024-10-05,24.7,33.0,26.8,85.0,,laporan_iklim_harian-oktober 2024.xlsx,10,279,4.499999999999998,2,8.599999999999998,4,12.3,11,8.3,,,30.08130081300809,13.543307086614147,6.042595344229818,70.0,68.75,39.28602101335563,Medium,0.5059523809523809
2024-10-06,23.6,32.2,27.3,82.0,24.2,laporan_iklim_harian-oktober 2024.xlsx,10,280,26.7,2,28.7,4,36.5,11,8.600000000000001,86.42638036809815,44.2,61.764705882352914,35.2682145716573,18.028727092620112,55.0,62.5,48.12104607148119,Medium,0.6746031746031745
2024-10-07,24.1,33.2,28.5,75.0,0.0,laporan_iklim_harian-oktober 2024.xlsx,10,281,24.2,2,28.7,5,36.5,11,9.1,21.012269938650302,0.0,59.39278937381401,35.2682145716573,18.028727092620112,21.42857142857143,52.0833333333334,29.998448484059136,Low,0.7222222222222222
2024-10-08,24.8,31.1,26.8,91.0,0.0,laporan_iklim_harian-oktober 2024.xlsx,10,282,24.2,3,28.7,5,35.099999999999994,11,6.300000000000001,21.012269938650302,0.0,59.39278937381401,35.2682145716573,17.33531451213472,85.41666666666667,83.6734693877551,44.26584191988814,Medium,0.8333333333333334
2024-10-09,24.3,33.6,28.4,79.0,13.3,laporan_iklim_harian-oktober 2024.xlsx,10,283,13.3,3,42.0,6,48.4,11,9.3,77.91411042944786,31.066666666666666,47.96747967479669,45.916733386709346,23.922734026745918,37.5,47.50000000000006,39.38994601230701,Medium,0.8809523809523809
2024-10-10,24.5,31.8,26.9,85.0,0.0,laporan_iklim_harian-oktober 2024.xlsx,10,284,13.3,3,40.0,6,46.9,11,7.300000000000001,21.012269938650302,0.0,47.96747967479669,44.315452361889484,23.179791976225857,70.0,78.57142857142857,40.844507272579634,Medium,0.8809523809523809
2024-10-11,25.0,32.2,27.7,84.0,11.7,laporan_iklim_harian-oktober 2024.xlsx,10,285,25.0,3,49.2,6,57.8,11,7.200000000000003,76.15030674846625,28.93333333333333,60.151802656546465,51.35135135135133,28.79265091863517,65.0,79.0816326530612,51.45790655716802,Medium,0.8809523809523809
2024-10-12,23.5,32.1,27.1,85.0,20.3,laporan_iklim_harian-oktober 2024.xlsx,10,286,32.0,3,69.5,7,78.1,11,8.600000000000001,84.66257668711657,40.3,66.79316888045538,64.4144144144144,39.44881889763779,70.0,62.5,56.91567782801702,Medium,0.9285714285714285
2024-10-13,23.8,33.0,26.7,87.0,0.7,laporan_iklim_harian-oktober 2024.xlsx,10,287,32.7,3,46.0,7,74.7,11,9.2,49.76993865030675,2.8,67.45730550284628,49.119295436349056,37.664041994750654,77.08333333333333,50.00000000000007,44.38825961549669,Medium,0.9285714285714285
2024-10-14,24.4,33.0,28.1,82.0,43.0,laporan_iklim_harian-oktober 2024.xlsx,10,288,64.0,3,89.0,7,117.7,12,8.600000000000001,93.7116564417178,63.0,79.62010288880094,75.36026458776281,57.21687638786084,55.0,62.5,66.3247479047107,High,0.9523809523809524
2024-10-15,23.2,31.7,26.9,82.0,1.0,laporan_iklim_harian-oktober 2024.xlsx,10,289,44.7,3,90.0,7,118.7,12,8.5,51.99386503067485,4.0,75.8013454689355,75.47838412473423,57.58697261287935,55.0,64.58333333333336,51.17822397378518,Medium,0.9523809523809524
2024-10-16,23.7,32.7,28.3,79.0,1.2,laporan_iklim_harian-oktober 2024.xlsx,10,290,45.2,3,77.9,7,119.9,13,9.000000000000004,52.99079754601227,4.8,75.90027700831024,69.8198198198198,58.031088082901555,37.5,54.16666666666664,46.406137182925164,Medium,0.9761904761904763
2024-10-17,25.0,32.8,27.9,81.0,0.0,laporan_iklim_harian-oktober 2024.xlsx,10,291,2.2,3,77.9,7,117.9,13,7.799999999999997,21.012269938650302,0.0,25.406504065040625,69.8198198198198,57.29089563286455,50.0,76.02040816326532,40.18642457375735,Medium,0.9761904761904763
2024-10-18,23.3,33.2,26.1,83.0,23.5,laporan_iklim_harian-oktober 2024.xlsx,10,292,24.7,3,89.7,7,138.9,13,9.900000000000002,85.88957055214725,43.5,59.86717267552179,75.4429482636428,65.06291635825315,60.0,32.50000000000004,54.5461684104761,Medium,0.9761904761904763
2024-10-19,23.2,33.9,27.8,74.0,0.3,laporan_iklim_harian-oktober 2024.xlsx,10,293,23.8,3,69.7,7,139.2,14,10.7,46.08895705521473,1.2,59.01328273244779,64.54311454311453,65.17394522575869,19.642857142857142,22.22222222222225,34.581280155294515,Medium,1.0
2024-10-20,23.2,34.7,28.1,75.0,1.5,laporan_iklim_harian-oktober 2024.xlsx,10,294,25.3,3,70.5,7,116.5,14,11.500000000000004,55.52147239263804,6.0,60.43643263757113,65.05791505791504,56.77276091783864,21.42857142857143,17.777777777777775,34.90420225893772,Medium,1.0
2024-10-21,24.1,34.8,29.4,75.0,0.0,laporan_iklim_harian-oktober 2024.xlsx,10,295,1.8,3,27.5,7,116.5,14,10.699999999999996,21.012269938650302,0.0,22.49999999999986,34.30744595676539,56.77276091783864,21.42857142857143,22.222222222222268,21.8710120329177,Low,1.0
2024-10-22,25.1,35.5,29.8,70.0,0.0,laporan_iklim_harian-oktober 2024.xlsx,10,296,1.5,3,26.5,7,116.5,14,10.4,21.012269938650302,0.0,18.749999999999883,33.506805444355464,56.77276091783864,12.5,23.88888888888891,19.911630241770496,Low,1.0
2024-10-23,25.2,35.3,29.6,71.0,0.0,laporan_iklim_harian-oktober 2024.xlsx,10,297,0.0,3,25.3,7,103.2,14,10.099999999999998,21.012269938650302,0.0,0.0,32.54603682946355,51.85048112509252,14.285714285714286,27.500000000000163,16.33481077978595,Low,1.0
2024-10-24,25.2,34.8,29.6,74.0,0.0,laporan_iklim_harian-oktober 2024.xlsx,10,298,0.0,3,25.3,7,103.2,14,9.599999999999998,21.012269938650302,0.0,0.0,32.54603682946355,51.85048112509252,19.642857142857142,40.00000000000014,19.013382208357378,Low,1.0
2024-10-25,24.6,34.6,28.5,72.0,0.0,laporan_iklim_harian-oktober 2024.xlsx,10,299,0.0,3,1.8,7,91.5,14,10.0,21.012269938650302,0.0,0.0,2.834645669291334,46.48293963254593,16.071428571428573,30.000000000000107,11.984205099362596,Low,1.0
2024-10-26,24.8,35.0,29.0,72.0,0.0,laporan_iklim_harian-oktober 2024.xlsx,10,300,0.0,3,1.5,7,71.2,14,10.2,21.012269938650302,0.0,0.0,2.362204724409445,35.82677165354331,16.071428571428573,25.00000000000013,10.097722159730054,Low,1.0
2024-10-27,23.4,35.5,29.7,68.0,0.0,laporan_iklim_harian-oktober 2024.xlsx,10,301,0.0,3,0.0,7,70.5,14,12.1,21.012269938650302,0.0,0.0,0.0,35.45931758530184,8.928571428571429,14.444444444444459,7.051884139482567,Low,1.0
2024-10-28,24.0,36.1,29.5,66.0,0.0,laporan_iklim_harian-oktober 2024.xlsx,10,302,0.0,3,0.0,7,27.5,14,12.1,21.012269938650302,0.0,0.0,0.0,13.571074789499754,5.357142857142858,14.444444444444459,4.327345574188072,Low,1.0
2024-10-29,24.4,35.9,30.0,71.0,0.0,laporan_iklim_harian-oktober 2024.xlsx,10,303,0.0,3,0.0,7,26.5,14,11.5,21.012269938650302,0.0,0.0,0.0,13.075780089153048,14.285714285714286,17.777777777777793,6.117101818439116,Low,1.0
2024-10-30,21.8,34.9,28.1,75.0,53.6,laporan_iklim_harian-oktober 2024.xlsx,10,304,53.6,3,53.6,7,78.9,14,13.099999999999998,96.0122699386503,71.44,77.56232686980609,54.18275418275417,39.86876640419948,21.42857142857143,8.888888888888907,50.03437418941334,Medium,1.0
2024-10-31,22.4,32.5,27.5,79.0,0.0,laporan_iklim_harian-oktober 2024.xlsx,10,305,53.6,3,53.6,7,78.9,14,10.1,21.012269938650302,0.0,77.56232686980609,54.18275418275417,39.86876640419948,37.5,27.500000000000117,37.376755141794305,Medium,1.0
2024-11-01,22.4,33.4,27.5,80.0,38.4,laporan_iklim_harian-november-2024.xlsx,11,306,92.0,3,92.0,7,93.8,14,11.0,92.0245398773006,58.4,85.1602690937871,75.71462319867706,47.69028871391076,43.75,20.555555555555575,57.404109503283394,Medium,1.0
2024-11-02,23.4,30.4,26.4,88.0,4.2,laporan_iklim_harian-november-2024.xlsx,11,307,42.6,3,96.2,7,97.7,14,7.0,66.56441717791411,16.8,75.38583300356153,76.21072525395701,49.73753280839895,79.16666666666667,80.10204081632654,59.572834792094724,Medium,1.0
2024-11-03,24.0,35.0,28.8,78.0,0.0,laporan_iklim_harian-november-2024.xlsx,11,308,42.6,3,96.2,7,96.2,14,11.0,21.012269938650302,0.0,75.38583300356153,76.21072525395701,48.9501312335958,31.25,20.555555555555575,39.17462184549877,Medium,1.0
2024-11-04,22.6,30.4,26.2,84.0,12.4,laporan_iklim_harian-november-2024.xlsx,11,309,16.6,3,108.6,7,108.6,14,7.799999999999997,76.68711656441718,29.866666666666667,52.182163187855764,77.67540751240254,53.849000740192444,65.0,76.02040816326532,56.092371729607244,Medium,1.0
2024-11-05,23.3,32.1,26.2,87.0,6.0,laporan_iklim_harian-november-2024.xlsx,11,310,18.4,3,114.6,7,114.6,14,8.8,68.48159509202453,21.333333333333332,53.88994307400377,78.38412473423104,56.06957809030347,77.08333333333333,58.33333333333336,53.78839846729909,Medium,1.0
2024-11-06,23.4,32.5,27.2,82.0,3.3,laporan_iklim_harian-november-2024.xlsx,11,311,21.700000000000003,3,64.3,7,117.9,14,9.1,63.80368098159509,13.2,57.020872865275116,61.06821106821105,57.29089563286455,55.0,52.0833333333334,45.655995796573144,Medium,1.0
2024-11-07,22.0,29.6,25.2,90.0,44.1,laporan_iklim_harian-november-2024.xlsx,11,312,53.400000000000006,3,108.4,7,162.0,14,7.600000000000001,94.32515337423312,64.1,77.5227542540562,77.65178360500826,73.6121391561806,83.33333333333333,77.0408163265306,74.59465475616012,High,1.0
2024-11-08,22.7,31.9,26.6,84.0,1.2,laporan_iklim_harian-november-2024.xlsx,11,313,48.6,3,71.19999999999999,7,163.2,14,9.2,52.99079754601227,4.8,76.57301147605857,65.50836550836549,74.05625462620281,65.0,50.00000000000007,50.996482584086834,Medium,1.0
2024-11-09,22.9,33.5,27.8,79.0,0.0,laporan_iklim_harian-november-2024.xlsx,11,314,45.3,3,67.0,7,163.2,14,10.6,21.012269938650302,0.0,75.92006331618519,62.805662805662784,74.05625462620281,37.5,22.777777777777803,41.05215421337341,Medium,1.0
2024-11-10,22.3,31.7,26.8,83.0,97.1,laporan_iklim_harian-november-2024.xlsx,11,315,98.3,3,164.1,7,260.3,14,9.4,99.5398773006135,88.84,86.40680648990897,84.23104181431609,84.69345909370514,60.0,45.00000000000007,76.34536347949974,High,1.0
2024-11-11,23.2,34.5,29.0,79.0,0.0,laporan_iklim_harian-november-2024.xlsx,11,316,97.1,3,151.7,7,260.3,14,11.3,21.012269938650302,0.0,86.16937079540958,82.76635955587054,84.69345909370514,37.5,18.888888888888903,46.57650733516635,Medium,1.0
2024-11-12,23.3,32.2,26.9,86.0,37.6,laporan_iklim_harian-november-2024.xlsx,11,317,134.7,3,183.3,7,297.9,14,8.900000000000002,91.87116564417178,57.6,93.60902255639097,86.49893692416725,88.54828788189461,75.0,56.25,74.63897383809274,High,1.0
2024-11-13,23.6,30.6,26.8,86.0,6.6,laporan_iklim_harian-november-2024.xlsx,11,318,44.2,3,186.6,7,250.9,14,7.0,69.24846625766872,22.133333333333333,75.70241392956073,86.88873139617293,83.72975189665777,75.0,80.10204081632654,65.34540714078618,Medium,1.0
2024-11-14,24.2,32.1,26.2,89.0,0.0,laporan_iklim_harian-november-2024.xlsx,11,319,44.2,3,142.49999999999997,7,250.9,14,7.900000000000002,21.012269938650302,0.0,75.70241392956073,81.67965981573352,83.72975189665777,81.25,75.51020408163264,59.27943756018285,Medium,1.0
2024-11-15,23.9,32.3,28.1,83.0,33.1,laporan_iklim_harian-november-2024.xlsx,11,320,39.7,3,174.4,7,245.6,14,8.399999999999999,90.49079754601227,53.1,74.0986717267552,85.44767304512166,83.18638507279064,60.0,66.66666666666671,68.23052380939836,High,1.0
2024-11-16,24.9,31.7,26.5,89.0,0.0,laporan_iklim_harian-november-2024.xlsx,11,321,33.1,3,174.4,7,241.4,14,6.800000000000001,21.012269938650302,0.0,67.8368121442125,85.44767304512166,82.7557924953865,81.25,81.12244897959184,59.01595998208817,Medium,1.0
2024-11-17,23.8,32.1,27.2,86.0,56.2,laporan_iklim_harian-november-2024.xlsx,11,322,89.30000000000001,3,133.5,7,297.6,14,8.3,96.4723926380368,72.48,84.62603878116343,80.61658398299079,88.51753126922289,75.0,68.75,77.55194848060358,High,1.0
2024-11-18,23.3,31.2,25.7,90.0,0.1,laporan_iklim_harian-november-2024.xlsx,11,323,56.3,3,133.6,7,285.29999999999995,14,7.899999999999999,42.714723926380366,0.4,78.09655718242975,80.62839593668792,87.25651014968217,83.33333333333333,75.51020408163265,60.36575245420225,Medium,1.0
2024-11-19,23.2,31.1,26.3,90.0,70.0,laporan_iklim_harian-november-2024.xlsx,11,324,126.3,3,166.0,7,349.29999999999995,14,7.900000000000002,98.31288343558282,78.0,91.94697269489512,84.45546893456178,93.81792085298338,83.33333333333333,75.51020408163264,83.76603757670652,High,1.0
2024-11-20,24.0,31.9,26.8,90.0,,laporan_iklim_harian-november-2024.xlsx,11,325,70.10000000000001,2,159.4,6,346.0,13,7.899999999999999,,,80.82706766917293,83.67587999055044,93.47959811359442,83.33333333333333,75.51020408163265,82.52171460802866,High,0.6130952380952381
2024-11-21,24.7,32.3,26.5,90.0,1.9,laporan_iklim_harian-november-2024.xlsx,11,326,71.90000000000002,2,161.3,6,303.8,13,7.599999999999998,57.20858895705522,7.6,81.18322121092204,83.90030711079612,89.15316793110519,83.33333333333333,77.04081632653063,63.693129550893936,Medium,0.8174603174603176
2024-11-22,23.4,32.1,26.4,87.0,38.7,laporan_iklim_harian-november-2024.xlsx,11,327,40.600000000000016,2,166.9,6,341.3,13,8.700000000000003,92.33128834355828,58.7,74.95256166982921,84.56177651783605,92.99774451507074,77.08333333333333,60.41666666666664,72.27455326314832,High,0.8174603174603176
2024-11-23,24.0,30.1,26.4,92.0,2.0,laporan_iklim_harian-november-2024.xlsx,11,328,42.600000000000016,3,168.9,6,343.3,13,6.100000000000001,57.82208588957055,8.0,75.38583300356153,84.79801559177888,93.20278859954891,87.5,84.6938775510204,64.9462294320871,Medium,0.9285714285714285
2024-11-24,23.7,29.7,26.1,91.0,0.3,laporan_iklim_harian-november-2024.xlsx,11,329,41.000000000000014,3,113.0,6,246.5,13,6.0,46.08895705521473,1.2,75.06925207756233,78.19513347507677,83.27865491080583,85.41666666666667,85.20408163265306,60.96409817275252,Medium,0.9285714285714285
2024-11-25,24.1,31.4,25.8,93.0,3.3,laporan_iklim_harian-november-2024.xlsx,11,330,5.600000000000014,3,116.2,6,249.8,13,7.299999999999997,63.80368098159509,13.2,32.3170731707317,78.5731159933853,83.6169776501948,89.58333333333333,78.57142857142858,55.1342940838879,Medium,0.9285714285714285
2024-11-26,23.4,33.6,26.8,86.0,2.6,laporan_iklim_harian-november-2024.xlsx,11,331,6.2000000000000135,3,48.8,6,214.8,13,10.200000000000005,61.19631901840491,10.4,33.53658536585365,51.09395109395107,80.02870617182694,75.0,25.0,39.97428035444608,Medium,0.9285714285714285
2024-11-27,23.2,29.4,25.6,92.0,15.3,laporan_iklim_harian-november-2024.xlsx,11,332,21.200000000000014,3,64.1,7,223.5,13,6.199999999999999,79.67791411042946,33.733333333333334,56.54648956356735,60.93951093951092,80.92064793930695,87.5,84.18367346938776,62.7281737013123,Medium,0.9761904761904763
2024-11-28,23.4,32.8,26.9,85.0,2.2,laporan_iklim_harian-november-2024.xlsx,11,333,20.10000000000001,3,64.4,7,225.7,13,9.4,59.43251533742331,8.8,55.50284629981023,61.132561132561115,81.14619643223293,70.0,45.00000000000007,47.83507307306952,Medium,0.9761904761904763
2024-11-29,23.0,27.8,25.4,93.0,7.7,laporan_iklim_harian-november-2024.xlsx,11,334,25.200000000000017,3,33.4,7,200.3,13,4.800000000000001,71.62576687116564,23.6,60.34155597722959,39.03122497998396,78.54213655936026,89.58333333333333,91.3265306122449,58.81368819021627,Medium,0.9761904761904763
2024-11-30,23.8,33.4,28.0,81.0,,laporan_iklim_harian-november-2024.xlsx,11,335,9.900000000000016,2,31.4,6,200.3,12,9.599999999999998,,,41.056910569105675,37.429943955164106,78.54213655936026,50.0,40.00000000000014,46.90678315070907,Medium,0.5952380952380952
2024-12-01,23.8,32.6,27.5,82.0,4.1,laporan_iklim_harian-desember-2024.xlsx,12,336,11.800000000000011,2,35.2,6,148.2,12,8.8,66.25766871165644,16.4,44.91869918699184,40.47237790232184,68.50481125092523,55.0,58.33333333333336,43.00507764783917,Medium,0.7936507936507936
2024-12-02,23.9,29.8,26.6,87.0,0.0,laporan_iklim_harian-desember-2024.xlsx,12,337,4.100000000000012,2,31.9,6,148.1,12,5.900000000000002,21.012269938650302,0.0,29.268292682926823,37.83026421136907,68.46780162842339,77.08333333333333,85.71428571428571,42.79462118827592,Medium,0.7936507936507936
2024-12-03,24.0,31.3,27.4,83.0,1.4,laporan_iklim_harian-desember-2024.xlsx,12,338,5.500000000000012,3,30.7,6,79.5,12,7.300000000000001,54.44785276073619,5.6,32.11382113821137,36.86949559647716,40.183727034120736,60.0,78.57142857142857,38.15727555624021,Medium,0.9047619047619048
2024-12-04,24.2,32.1,27.2,79.0,0.0,laporan_iklim_harian-desember-2024.xlsx,12,339,1.4000000000000123,3,15.4,6,79.5,13,7.900000000000002,21.012269938650302,0.0,17.500000000000046,24.25196850393697,40.183727034120736,37.5,75.51020408163264,28.107698591247523,Low,0.9285714285714285
2024-12-05,22.4,32.2,27.2,75.0,,laporan_iklim_harian-desember-2024.xlsx,12,340,1.4000000000000123,2,13.2,5,77.6,12,9.800000000000004,,,17.500000000000046,20.787401574803116,39.186351706036746,21.42857142857143,34.999999999999986,25.334708161479814,Low,0.5595238095238095
2024-12-06,22.7,33.5,28.4,73.0,0.0,laporan_iklim_harian-desember-2024.xlsx,12,341,0.0,2,5.5,5,38.9,12,10.8,21.012269938650302,0.0,0.0,8.661417322834632,19.217434373452207,17.857142857142858,21.666666666666686,9.149527464341848,Low,0.746031746031746
2024-12-07,24.0,33.3,28.3,74.0,2.0,laporan_iklim_harian-desember-2024.xlsx,12,342,2.0000000000000124,2,7.5,6,38.9,12,9.299999999999995,57.82208588957055,8.0,25.0,11.811023622047225,19.217434373452207,19.642857142857142,47.50000000000019,20.764825552080904,Low,0.7936507936507936
2024-12-08,24.3,34.3,28.7,70.0,0.0,laporan_iklim_harian-desember-2024.xlsx,12,343,2.0000000000000124,3,3.4,6,38.6,12,9.999999999999996,21.012269938650302,0.0,25.0,5.354330708661409,19.068845963348195,12.5,30.000000000000195,14.08503420263406,Low,0.9047619047619048
2024-12-09,23.8,31.4,26.8,79.0,0.0,laporan_iklim_harian-desember-2024.xlsx,12,344,2.0000000000000124,3,3.4,6,35.3,12,7.599999999999998,21.012269938650302,0.0,25.0,5.354330708661409,17.434373452204063,37.5,77.04081632653063,24.727709400499215,Low,0.9047619047619048
2024-12-10,23.8,33.7,28.0,78.0,0.0,laporan_iklim_harian-desember-2024.xlsx,12,345,0.0,3,2.0,6,32.7,12,9.900000000000002,21.012269938650302,0.0,0.0,3.1496062992125933,16.146607231302628,31.25,32.50000000000004,11.649601668012158,Low,0.9047619047619048
2024-12-11,24.5,33.2,28.3,78.0,0.0,laporan_iklim_harian-desember-2024.xlsx,12,346,0.0,3,2.0,6,17.4,12,8.700000000000003,21.012269938650302,0.0,0.0,3.1496062992125933,8.568598315998019,31.25,60.41666666666664,15.079300776481688,Low,0.9047619047619048
2024-12-12,23.2,33.3,26.3,86.0,11.5,laporan_iklim_harian-desember-2024.xlsx,12,347,11.500000000000012,3,13.5,7,26.700000000000003,12,10.099999999999998,75.53680981595092,28.666666666666664,44.30894308943087,21.259842519685005,13.17483902922239,75.0,27.500000000000163,35.90991556542785,Medium,0.9523809523809524
2024-12-13,23.5,31.2,26.8,85.0,10.5,laporan_iklim_harian-desember-2024.xlsx,12,348,22.00000000000001,3,24.0,7,29.5,12,7.699999999999999,74.5398773006135,27.333333333333332,57.305502846299795,31.505204163330646,14.561664190193166,70.0,76.53061224489797,46.4559727828469,Medium,0.9523809523809524
2024-12-14,24.0,33.9,28.4,76.0,0.0,laporan_iklim_harian-desember-2024.xlsx,12,349,22.00000000000001,3,22.0,7,29.5,13,9.9,21.012269938650302,0.0,57.305502846299795,29.903923138510788,14.561664190193166,23.214285714285715,32.50000000000009,25.759998316198764,Low,0.9761904761904763
2024-12-15,24.2,33.6,28.6,79.0,0.0,laporan_iklim_harian-desember-2024.xlsx,12,350,10.500000000000012,3,22.0,7,25.4,13,9.400000000000002,21.012269938650302,0.0,42.27642276422762,29.903923138510788,12.530955918771669,37.5,45.00000000000003,26.568968615499312,Low,0.9761904761904763
2024-12-16,25.2,34.8,28.7,79.0,0.0,laporan_iklim_harian-desember-2024.xlsx,12,351,0.0,3,22.0,7,25.4,13,9.599999999999998,21.012269938650302,0.0,0.0,29.903923138510788,12.530955918771669,37.5,40.00000000000014,17.363684062653807,Low,0.9761904761904763
2024-12-17,23.8,33.3,27.7,86.0,4.0,laporan_iklim_harian-desember-2024.xlsx,12,352,4.000000000000012,3,26.0,7,28.0,13,9.499999999999996,65.79754601226993,16.0,29.065040650406498,33.1064851881505,13.818722139673106,75.0,42.50000000000017,33.78585312227121,Medium,0.9761904761904763
2024-12-18,22.9,31.7,26.0,89.0,25.5,laporan_iklim_harian-desember-2024.xlsx,12,353,29.50000000000001,3,51.5,7,53.5,13,8.8,87.42331288343557,45.5,64.4212523719165,52.83140283140281,26.535433070866144,81.25,58.33333333333336,55.77500420618034,Medium,0.9761904761904763
