tanggal,tn,tx,tavg,rh_avg,rr,source_file,month,day_of_year,rain3,rain3_valid_days,rain7,rain7_valid_days,rain14,rain14_valid_days,temp_range,rainfall_anomaly
2026-02-24,23.2,32.4,27.5,81.0,,laporan_iklim_harian-februari-2026.xlsx,2,55,13.2,1,20.30000000000003,3,55.19999999999998,9,9.2,
2026-02-25,24.4,34.0,28.7,77.0,0.0,laporan_iklim_harian-februari-2026.xlsx,2,56,13.200000000000026,2,20.300000000000026,4,55.19999999999998,9,9.600000000000001,21.012269938650306
2026-02-26,22.6,33.1,27.0,79.0,54.6,laporan_iklim_harian-februari-2026.xlsx,2,57,54.60000000000003,2,68.40000000000003,4,103.29999999999998,9,10.5,96.16564417177914
2026-02-27,23.2,34.3,28.1,72.0,0.2,laporan_iklim_harian-februari-2026.xlsx,2,58,54.80000000000003,3,68.00000000000003,4,103.49999999999999,10,11.099999999999998,44.47852760736196
2026-02-28,23.4,35.3,28.5,70.0,0.0,laporan_iklim_harian-februari-2026.xlsx,2,59,54.80000000000003,3,68.00000000000003,5,101.29999999999998,10,11.899999999999999,21.012269938650306
2026-03-01,24.0,35.4,29.3,70.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,60,0.20000000000002843,3,68.00000000000003,6,90.29999999999998,10,11.399999999999999,21.012269938650306
2026-03-02,23.6,32.4,27.2,80.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,61,0.0,3,54.80000000000003,6,89.69999999999999,10,8.799999999999997,21.012269938650306
2026-03-03,23.9,34.8,26.9,83.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,62,0.0,3,54.80000000000003,7,75.1,10,10.899999999999999,21.012269938650306
2026-03-04,24.0,34.5,27.3,82.0,2.4,laporan_iklim_harian-maret-2026.xlsx,3,63,2.4000000000000283,3,57.20000000000003,7,77.49999999999999,11,10.5,60.19938650306749
2026-03-05,24.2,34.3,28.1,75.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,64,2.4000000000000283,3,2.6000000000000285,7,70.99999999999997,11,10.099999999999998,21.012269938650306
2026-03-06,24.0,31.9,27.6,76.0,1.3,laporan_iklim_harian-maret-2026.xlsx,3,65,3.7000000000000286,3,3.7000000000000286,7,71.69999999999999,11,7.899999999999999,53.757668711656436
2026-03-07,24.0,34.4,28.1,74.0,0.8,laporan_iklim_harian-maret-2026.xlsx,3,66,2.1000000000000285,3,4.500000000000028,7,72.49999999999999,12,10.399999999999999,50.61349693251533
2026-03-08,24.2,32.4,27.8,74.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,67,2.1000000000000285,3,4.500000000000028,7,72.49999999999999,13,8.2,21.012269938650306
2026-03-09,24.5,33.0,28.2,75.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,68,0.8000000000000285,3,4.500000000000028,7,59.29999999999999,13,8.5,21.012269938650306
2026-03-10,23.1,33.8,28.1,72.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,69,0.0,3,4.500000000000028,7,59.29999999999999,14,10.699999999999996,21.012269938650306
2026-03-11,22.7,34.3,27.6,70.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,70,0.0,3,2.1000000000000285,7,59.29999999999999,14,11.599999999999998,21.012269938650306
2026-03-12,22.4,34.2,28.1,70.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,71,0.0,3,2.1000000000000285,7,4.699999999999986,14,11.800000000000004,21.012269938650306
2026-03-13,24.1,33.9,28.1,77.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,72,0.0,3,0.8000000000000285,7,4.499999999999986,14,9.799999999999997,21.012269938650306
2026-03-14,23.7,30.9,25.9,89.0,,laporan_iklim_harian-maret-2026.xlsx,3,73,0.0,2,0.0,6,4.499999999999986,13,7.199999999999999,
2026-03-15,22.8,32.2,26.3,87.0,13.7,laporan_iklim_harian-maret-2026.xlsx,3,74,13.700000000000028,2,13.700000000000028,6,18.199999999999985,13,9.400000000000002,78.37423312883436
2026-03-16,23.4,32.7,27.3,78.0,11.4,laporan_iklim_harian-maret-2026.xlsx,3,75,25.10000000000003,2,25.10000000000003,6,29.599999999999987,13,9.300000000000004,75.30674846625767
2026-03-17,23.8,30.5,26.5,87.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,76,25.10000000000003,3,25.10000000000003,6,29.599999999999987,13,6.699999999999999,21.012269938650306
2026-03-18,24.4,33.2,28.0,81.0,1.5,laporan_iklim_harian-maret-2026.xlsx,3,77,12.900000000000029,3,26.60000000000003,6,28.69999999999999,13,8.800000000000004,55.52147239263804
2026-03-19,24.5,33.2,27.8,81.0,7.6,laporan_iklim_harian-maret-2026.xlsx,3,78,9.100000000000028,3,34.20000000000003,6,36.29999999999998,13,8.700000000000003,71.24233128834356
2026-03-20,23.5,33.4,26.4,86.0,7.0,laporan_iklim_harian-maret-2026.xlsx,3,79,16.10000000000003,3,41.20000000000003,6,41.999999999999986,13,9.899999999999999,69.93865030674846
2026-03-21,23.8,30.0,25.6,91.0,11.6,laporan_iklim_harian-maret-2026.xlsx,3,80,26.200000000000028,3,52.800000000000026,7,52.79999999999998,13,6.199999999999999,75.84355828220859
2026-03-22,23.0,32.9,27.9,76.0,28.4,laporan_iklim_harian-maret-2026.xlsx,3,81,47.00000000000003,3,67.50000000000003,7,81.19999999999999,13,9.899999999999999,89.11042944785275
2026-03-23,23.4,33.1,28.2,76.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,82,40.00000000000003,3,56.10000000000002,7,81.19999999999999,13,9.700000000000003,21.012269938650306
2026-03-24,23.8,34.5,28.3,77.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,83,28.400000000000027,3,56.10000000000002,7,81.19999999999999,13,10.7,21.012269938650306
2026-03-25,24.4,33.5,28.2,77.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,84,0.0,3,54.60000000000002,7,81.19999999999999,13,9.100000000000001,21.012269938650306
2026-03-26,24.8,33.8,28.2,78.0,10.0,laporan_iklim_harian-maret-2026.xlsx,3,85,10.000000000000028,3,57.00000000000003,7,91.19999999999999,13,8.999999999999996,73.84969325153375
2026-03-27,25.6,32.0,28.1,81.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,86,10.000000000000028,3,50.00000000000003,7,91.19999999999999,13,6.399999999999999,21.012269938650306
2026-03-28,25.4,31.0,27.5,84.0,2.5,laporan_iklim_harian-maret-2026.xlsx,3,87,12.500000000000028,3,40.90000000000003,7,93.69999999999999,14,5.600000000000001,60.73619631901841
2026-03-29,22.8,32.5,26.9,84.0,50.2,laporan_iklim_harian-maret-2026.xlsx,3,88,52.70000000000003,3,62.70000000000003,7,130.2,14,9.7,95.39877300613497
2026-03-30,23.4,33.9,26.1,86.0,1.3,laporan_iklim_harian-maret-2026.xlsx,3,89,54.00000000000003,3,64.00000000000003,7,120.1,14,10.5,53.757668711656436
2026-03-31,23.4,33.2,27.3,83.0,15.8,laporan_iklim_harian-maret-2026.xlsx,3,90,67.30000000000004,3,79.80000000000004,7,135.89999999999998,14,9.800000000000004,80.75153374233128
2026-04-01,24.7,31.0,25.6,93.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,91,17.10000000000003,3,79.80000000000004,7,134.39999999999998,14,6.300000000000001,21.012269938650306
2026-04-02,22.4,33.3,28.5,83.0,2.0,laporan_iklim_harian-april-2026.xlsx,4,92,17.80000000000003,3,71.80000000000004,7,128.79999999999998,14,10.899999999999999,57.82208588957055
2026-04-03,25.0,33.6,28.8,78.0,6.7,laporan_iklim_harian-april-2026.xlsx,4,93,8.700000000000028,3,78.50000000000003,7,128.49999999999997,14,8.600000000000001,69.47852760736197
2026-04-04,23.3,32.7,27.1,83.0,6.4,laporan_iklim_harian-april-2026.xlsx,4,94,15.10000000000003,3,82.40000000000003,7,123.29999999999998,14,9.400000000000002,68.71165644171779
2026-04-05,23.2,32.6,27.6,77.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,95,13.10000000000003,3,32.20000000000003,7,94.89999999999998,14,9.400000000000002,21.012269938650306
2026-04-06,22.7,33.6,27.8,81.0,42.8,laporan_iklim_harian-april-2026.xlsx,4,96,49.200000000000024,3,73.70000000000003,7,137.7,14,10.900000000000002,93.55828220858896
2026-04-07,24.2,32.7,28.0,78.0,,laporan_iklim_harian-april-2026.xlsx,4,97,42.800000000000026,2,57.900000000000034,6,137.7,13,8.500000000000004,
2026-04-08,22.8,34.6,28.4,75.0,0.5,laporan_iklim_harian-april-2026.xlsx,4,98,43.300000000000026,2,58.400000000000034,6,138.2,13,11.8,48.236196319018404
2026-04-09,23.4,30.2,26.2,87.0,15.7,laporan_iklim_harian-april-2026.xlsx,4,99,16.200000000000028,2,72.10000000000004,6,143.89999999999998,13,6.800000000000001,80.52147239263803
2026-04-10,23.6,34.2,28.5,75.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,100,16.200000000000028,3,65.40000000000003,6,143.89999999999998,13,10.600000000000001,21.012269938650306
2026-04-11,22.7,33.1,27.3,81.0,52.0,laporan_iklim_harian-april-2026.xlsx,4,101,67.70000000000003,3,111.00000000000003,6,193.39999999999998,13,10.400000000000002,95.5521472392638
2026-04-12,24.4,34.6,28.6,81.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,102,52.00000000000003,3,111.00000000000003,6,143.2,13,10.200000000000003,21.012269938650306
2026-04-13,24.9,31.1,26.7,86.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,103,52.00000000000003,3,68.20000000000005,6,141.89999999999998,13,6.200000000000003,21.012269938650306
2026-04-14,24.7,33.7,27.2,86.0,,laporan_iklim_harian-april-2026.xlsx,4,104,0.0,2,68.20000000000005,6,126.09999999999998,12,9.000000000000004,
2026-04-15,23.4,30.3,26.2,88.0,21.4,laporan_iklim_harian-april-2026.xlsx,4,105,21.400000000000027,2,89.10000000000004,6,147.49999999999997,12,6.900000000000002,85.2760736196319
2026-04-16,23.4,33.2,27.7,85.0,,laporan_iklim_harian-april-2026.xlsx,4,106,21.4,1,73.40000000000003,5,145.49999999999997,11,9.800000000000004,
2026-04-17,24.2,33.5,27.8,80.0,0.1,laporan_iklim_harian-april-2026.xlsx,4,107,21.50000000000003,2,73.50000000000003,5,138.89999999999998,11,9.3,42.714723926380366
2026-04-18,24.2,34.4,27.7,79.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,108,0.10000000000002843,2,21.500000000000036,5,132.49999999999997,11,10.2,21.012269938650306
2026-04-19,23.0,35.0,27.2,85.0,42.6,laporan_iklim_harian-april-2026.xlsx,4,109,42.70000000000003,3,64.10000000000004,5,175.1,11,12.0,93.25153374233128
2026-04-20,23.4,28.2,25.1,96.0,7.1,laporan_iklim_harian-april-2026.xlsx,4,110,49.70000000000003,3,71.20000000000003,5,139.39999999999998,11,4.800000000000001,70.39877300613497
2026-04-21,23.0,33.3,26.0,89.0,24.3,laporan_iklim_harian-april-2026.xlsx,4,111,74.00000000000003,3,95.50000000000003,6,163.7,12,10.299999999999997,86.65644171779141
2026-04-22,23.5,32.4,27.3,84.0,15.3,laporan_iklim_harian-april-2026.xlsx,4,112,46.70000000000003,3,89.40000000000003,6,178.49999999999997,12,8.899999999999999,79.67791411042946
2026-04-23,23.9,33.8,28.3,81.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,113,39.60000000000002,3,89.40000000000003,7,162.79999999999998,12,9.899999999999999,21.012269938650306
2026-04-24,25.1,34.9,29.0,79.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,114,15.30000000000003,3,89.30000000000004,7,162.79999999999998,12,9.799999999999997,21.012269938650306
2026-04-25,25.1,33.5,27.0,89.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,115,0.0,3,89.30000000000004,7,110.79999999999998,12,8.399999999999999,21.012269938650306
2026-04-26,23.5,32.7,27.1,86.0,42.5,laporan_iklim_harian-april-2026.xlsx,4,116,42.50000000000003,3,89.20000000000005,7,153.29999999999998,12,9.200000000000003,93.02147239263803
2026-04-27,24.0,34.1,27.2,83.0,3.4,laporan_iklim_harian-april-2026.xlsx,4,117,45.90000000000003,3,85.50000000000004,7,156.7,12,10.100000000000001,64.11042944785275
2026-04-28,23.5,34.1,28.7,77.0,0.8,laporan_iklim_harian-april-2026.xlsx,4,118,46.70000000000003,3,62.00000000000004,7,157.49999999999997,13,10.600000000000001,50.61349693251533
2026-04-29,23.5,31.5,26.5,88.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,119,4.200000000000029,3,46.700000000000045,7,136.09999999999997,13,8.0,21.012269938650306
2026-04-30,23.4,33.9,28.0,82.0,3.0,laporan_iklim_harian-april-2026.xlsx,4,120,3.8000000000000287,3,49.700000000000045,7,139.09999999999997,14,10.5,62.57668711656442
2026-05-01,23.4,33.4,26.0,92.0,69.0,laporan_iklim_harian-mei-2026.xlsx,5,121,72.00000000000003,3,118.70000000000005,7,208.0,14,10.0,98.00613496932516
2026-05-02,23.0,32.8,28.1,80.0,5.0,laporan_iklim_harian-mei-2026.xlsx,5,122,77.00000000000003,3,123.70000000000005,7,213.0,14,9.799999999999997,67.56134969325154
2026-05-03,24.5,33.4,27.3,83.0,0.2,laporan_iklim_harian-mei-2026.xlsx,5,123,74.20000000000003,3,81.40000000000005,7,170.6,14,8.899999999999999,44.47852760736196
2026-05-04,24.3,32.9,26.7,87.0,,laporan_iklim_harian-mei-2026.xlsx,5,124,5.200000000000031,2,78.00000000000004,6,163.5,13,8.599999999999998,
2026-05-05,23.9,33.5,27.4,83.0,62.0,laporan_iklim_harian-mei-2026.xlsx,5,125,62.20000000000003,2,139.20000000000005,6,201.2,13,9.600000000000001,97.16257668711657
2026-05-06,24.1,30.5,26.0,91.0,3.5,laporan_iklim_harian-mei-2026.xlsx,5,126,65.50000000000003,2,142.70000000000005,6,189.39999999999998,13,6.399999999999999,64.49386503067484
2026-05-07,24.0,32.7,27.5,86.0,13.2,laporan_iklim_harian-mei-2026.xlsx,5,127,78.70000000000003,3,152.90000000000003,6,202.59999999999997,13,8.700000000000003,77.60736196319019
2026-05-08,24.3,31.8,26.7,91.0,0.6,laporan_iklim_harian-mei-2026.xlsx,5,128,17.30000000000003,3,84.50000000000004,6,203.2,13,7.5,49.15644171779141
2026-05-09,23.4,33.8,27.8,81.0,72.5,laporan_iklim_harian-mei-2026.xlsx,5,129,86.30000000000003,3,152.00000000000006,6,275.7,13,10.399999999999999,98.61963190184049
2026-05-10,23.8,34.0,28.4,82.0,,laporan_iklim_harian-mei-2026.xlsx,5,130,73.10000000000002,2,151.80000000000007,5,233.2,12,10.2,
2026-05-11,24.8,30.2,26.9,88.0,23.0,laporan_iklim_harian-mei-2026.xlsx,5,131,95.50000000000003,2,174.80000000000007,6,252.8,12,5.399999999999999,85.7361963190184
2026-05-12,24.2,34.2,28.6,82.0,34.7,laporan_iklim_harian-mei-2026.xlsx,5,132,57.70000000000003,2,147.50000000000006,6,286.7,12,10.000000000000004,90.6441717791411
2026-05-13,23.0,31.8,26.8,84.0,2.8,laporan_iklim_harian-mei-2026.xlsx,5,133,60.50000000000003,3,146.80000000000004,6,289.5,12,8.8,61.963190184049076
2026-05-14,23.4,34.3,28.0,82.0,0.0,laporan_iklim_harian-mei-2026.xlsx,5,134,37.50000000000003,3,133.60000000000005,6,286.5,12,10.899999999999999,21.012269938650306
2026-05-15,24.2,29.3,25.8,93.0,42.5,laporan_iklim_harian-mei-2026.xlsx,5,135,45.300000000000026,3,175.50000000000003,6,260.0,12,5.100000000000001,93.02147239263803
2026-05-16,23.9,30.7,26.9,85.0,2.2,laporan_iklim_harian-mei-2026.xlsx,5,136,44.70000000000003,3,105.20000000000005,6,257.2,12,6.800000000000001,59.43251533742331
2026-05-17,24.2,32.6,28.1,87.0,0.0,laporan_iklim_harian-mei-2026.xlsx,5,137,44.70000000000003,3,105.20000000000005,7,257.0,12,8.400000000000002,21.012269938650306
2026-05-18,25.0,34.0,28.9,81.0,,laporan_iklim_harian-mei-2026.xlsx,5,138,2.2000000000000313,2,82.20000000000005,6,257.0,12,9.0,
2026-05-19,25.7,35.1,29.7,76.0,0.0,laporan_iklim_harian-mei-2026.xlsx,5,139,0.0,2,47.50000000000004,6,195.0,12,9.400000000000002,21.012269938650306
2026-05-20,,32.5,,,0.0,laporan_iklim_harian-mei-2026.xlsx,5,140,0.0,2,44.700000000000045,6,191.5,12,,21.012269938650306
2026-05-21,23.6,,,,0.8,laporan_iklim_harian-mei-2026.xlsx,5,141,0.8000000000000285,3,45.50000000000004,6,179.1,12,,50.61349693251533
2026-05-22,25.0,35.1,29.2,75.2,0.0,laporan_iklim_harian-mei-2026.xlsx,5,142,0.8000000000000285,3,3.0000000000000426,6,178.5,12,10.100000000000001,21.012269938650306
2026-05-23,25.8,35.8,29.9,68.0,0.0,laporan_iklim_harian-mei-2026.xlsx,5,143,0.8000000000000285,3,0.8000000000000427,6,105.99999999999999,12,9.999999999999996,21.012269938650306
2026-05-24,23.7,33.8,27.7,78.5,3.6,laporan_iklim_harian-mei-2026.xlsx,5,144,3.6000000000000285,3,4.400000000000043,6,109.59999999999998,13,10.099999999999998,65.03067484662577
2026-05-25,23.7,34.7,29.2,69.5,2.0,laporan_iklim_harian-mei-2026.xlsx,5,145,5.600000000000028,3,6.400000000000043,7,88.59999999999998,13,11.000000000000004,57.82208588957055
2026-05-26,23.6,34.7,29.3,70.8,0.0,laporan_iklim_harian-mei-2026.xlsx,5,146,5.600000000000028,3,6.400000000000043,7,53.899999999999984,13,11.100000000000001,21.012269938650306
2026-05-27,25.0,35.6,29.2,70.5,0.0,laporan_iklim_harian-mei-2026.xlsx,5,147,2.0000000000000284,3,6.400000000000043,7,51.09999999999999,13,10.600000000000001,21.012269938650306
2026-05-28,25.6,34.8,28.9,78.0,0.0,laporan_iklim_harian-mei-2026.xlsx,5,148,0.0,3,5.600000000000042,7,51.09999999999999,13,9.199999999999996,21.012269938650306
2026-05-29,25.0,36.2,29.8,71.2,0.0,laporan_iklim_harian-mei-2026.xlsx,5,149,0.0,3,5.600000000000042,7,8.599999999999987,13,11.200000000000003,21.012269938650306
2026-05-30,23.9,32.4,28.0,82.8,27.6,laporan_iklim_harian-mei-2026.xlsx,5,150,27.60000000000003,3,33.200000000000045,7,33.999999999999986,13,8.5,88.65030674846625
2026-05-31,25.0,34.8,29.3,76.2,0.0,laporan_iklim_harian-mei-2026.xlsx,5,151,27.60000000000003,3,29.600000000000044,7,33.999999999999986,13,9.799999999999997,21.012269938650306
2026-06-01,23.1,33.2,27.7,79.2,26.5,laporan_iklim_harian-juni-2026.xlsx,6,152,54.10000000000003,3,54.100000000000044,7,60.499999999999986,14,10.100000000000001,88.19018404907976
2026-06-02,,35.2,,,19.6,laporan_iklim_harian-juni-2026.xlsx,6,153,46.10000000000003,3,73.70000000000005,7,80.1,14,,84.27914110429448
2026-06-03,25.5,34.2,29.1,78.8,,laporan_iklim_harian-juni-2026.xlsx,6,154,46.10000000000003,2,73.70000000000005,6,80.1,13,8.700000000000003,
2026-06-04,23.0,34.7,29.0,78.8,16.4,laporan_iklim_harian-juni-2026.xlsx,6,155,36.00000000000003,2,90.10000000000005,6,95.69999999999999,13,11.700000000000003,81.28834355828221
2026-06-05,25.1,34.0,29.6,78.5,0.0,laporan_iklim_harian-juni-2026.xlsx,6,156,16.400000000000027,2,90.10000000000005,6,95.69999999999999,13,8.899999999999999,21.012269938650306
2026-06-06,25.7,34.3,29.6,76.0,0.0,laporan_iklim_harian-juni-2026.xlsx,6,157,16.400000000000027,3,62.50000000000004,6,95.69999999999999,13,8.599999999999998,21.012269938650306
2026-06-07,25.8,32.3,27.6,86.8,0.0,laporan_iklim_harian-juni-2026.xlsx,6,158,0.0,3,62.50000000000004,6,92.09999999999998,13,6.4999999999999964,21.012269938650306
2026-06-08,24.5,33.8,28.7,80.8,4.3,laporan_iklim_harian-juni-2026.xlsx,6,159,4.300000000000028,3,40.30000000000004,6,94.39999999999998,13,9.299999999999997,66.71779141104295
2026-06-09,25.0,35.2,28.6,72.2,0.2,laporan_iklim_harian-juni-2026.xlsx,6,160,4.500000000000028,3,20.90000000000004,6,94.59999999999998,13,10.200000000000003,44.47852760736196
2026-06-10,23.0,33.0,27.6,79.5,71.2,laporan_iklim_harian-juni-2026.xlsx,6,161,75.70000000000003,3,92.10000000000005,7,165.79999999999998,13,10.0,98.46625766871165
2026-06-11,23.5,32.6,27.6,81.8,0.0,laporan_iklim_harian-juni-2026.xlsx,6,162,71.40000000000003,3,75.70000000000003,7,165.79999999999998,13,9.100000000000001,21.012269938650306
2026-06-12,24.4,32.9,27.6,81.5,13.2,laporan_iklim_harian-juni-2026.xlsx,6,163,84.40000000000003,3,88.90000000000005,7,178.99999999999997,13,8.5,77.60736196319019
2026-06-13,25.0,33.7,28.5,81.5,0.0,laporan_iklim_harian-juni-2026.xlsx,6,164,13.200000000000028,3,88.90000000000003,7,151.39999999999998,13,8.700000000000003,21.012269938650306
2026-06-14,25.3,33.1,27.8,82.2,0.0,laporan_iklim_harian-juni-2026.xlsx,6,165,13.200000000000028,3,88.90000000000003,7,151.39999999999998,13,7.800000000000001,21.012269938650306
2026-06-15,23.8,33.6,28.0,76.8,1.4,laporan_iklim_harian-juni-2026.xlsx,6,166,1.4000000000000283,3,86.00000000000003,7,126.29999999999998,13,9.8,54.44785276073619
2026-06-16,24.0,32.6,27.6,77.5,,laporan_iklim_harian-juni-2026.xlsx,6,167,1.4000000000000283,2,85.80000000000004,6,106.69999999999999,12,8.600000000000001,
2026-06-17,23.7,32.6,26.9,82.2,0.0,laporan_iklim_harian-juni-2026.xlsx,6,168,1.4000000000000283,2,14.600000000000042,6,106.69999999999999,13,8.900000000000002,21.012269938650306
2026-06-18,23.1,31.8,26.7,82.0,35.6,laporan_iklim_harian-juni-2026.xlsx,6,169,35.60000000000003,2,50.200000000000045,6,125.89999999999999,13,8.7,90.87423312883436
2026-06-19,23.4,33.3,28.5,77.8,0.0,laporan_iklim_harian-juni-2026.xlsx,6,170,35.60000000000003,3,37.00000000000004,6,125.89999999999999,13,9.899999999999999,21.012269938650306
2026-06-20,23.0,31.4,26.5,83.5,64.5,laporan_iklim_harian-juni-2026.xlsx,6,171,100.10000000000002,3,101.50000000000004,6,190.39999999999998,13,8.399999999999999,97.39263803680981
2026-06-21,,33.6,,,10.5,laporan_iklim_harian-juni-2026.xlsx,6,172,75.00000000000003,3,112.00000000000004,6,200.89999999999998,13,,74.5398773006135
2026-06-22,23.0,31.6,27.0,82.5,19.6,laporan_iklim_harian-juni-2026.xlsx,6,173,94.60000000000002,3,130.20000000000005,6,216.2,13,8.600000000000001,84.27914110429448
2026-06-23,24.4,33.4,28.2,78.0,,laporan_iklim_harian-juni-2026.xlsx,6,174,30.100000000000023,2,130.20000000000005,6,216.0,12,9.0,
2026-06-24,23.0,29.5,25.6,93.0,0.0,laporan_iklim_harian-juni-2026.xlsx,6,175,19.60000000000003,2,130.20000000000005,6,144.8,12,6.5,21.012269938650306
2026-06-25,23.2,31.7,27.1,83.2,33.0,laporan_iklim_harian-juni-2026.xlsx,6,176,33.00000000000003,2,127.60000000000005,6,177.8,12,8.5,90.33742331288343
2026-06-26,23.2,33.2,27.9,81.0,0.0,laporan_iklim_harian-juni-2026.xlsx,6,177,33.00000000000003,3,127.60000000000005,6,164.6,12,10.000000000000004,21.012269938650306
